SiteID,LayerID,Country,Period,Era,A,B,C1,C2,C3,D1,D2,D3,D4,D5,D6,D7,E1,E2,E3,E4,F1,F2,F3,G1,G2,G3,H,I,Latitude,Longitude
1018543,3046823,China,UP,UP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8167,102.8167
1018554,3046834,China,UP,UP,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,101.8333
1018587,3046867,China,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,101.9
1018598,3046878,China,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,101.9
1018749,3047020,China,MP,MP,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.25,107.8333
1018750,3047031,China,MP,MP,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34.1,109.3
1018761,3047042,China,MP,MP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75,110.6667
1018819,3047097,China,MP,MUP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3667,107.6833
1018820,3047101,China,UP,UP,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,107.6667
1018831,3047112,China,MP,MP,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6333,107.5333
1018842,3047123,China,MP,MUP,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.4833,102.1
1018853,3047134,China,UP,UP,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,107.0667
1018875,3047156,China,UP,UP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4167,92.3
1018901,3047189,China,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1667,94.1667
1018912,3085813,China,UP,MUP,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,38.2987,106.5019
1018934,3047215,China,MP,MP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6667,115.9167
1018945,3047226,China,MP,MP,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6876,115.9254
1018956,3047237,China,UP,UP,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6667,115.9167
1018990,3047271,China,UP,UP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.5667,117.6667
1018990,3085237,China,UP,UP,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5667,117.6667
1019038,3047318,China,UP,UP,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,39.8833,117.7833
1019049,3047329,China,MP,MUP,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1244,114.2386
1019050,3047330,China,MP,MP,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7358,111.4472
1019061,3047341,China,MP,MP,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.0833,111.1167
1019072,3047352,China,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8833,112.25
1019094,3047374,China,MP,MP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6167,111.35
1019108,3047385,China,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9167,110.5
1019175,3047455,China,MP,MP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.829,111.4192
1019304,3047581,China,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,120.8333
1019359,3047639,China,UP,UP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9667,124.2
1019382,3047662,China,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6833,125.25
1019407,3047684,China,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.7167,126.3333
1019430,3047710,China,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3333,122.5
1019441,3047721,China,UP,UP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7833,134.0167
1019474,3047754,China,UP,UP,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0367,120.2875
1019485,3047765,China,MP,MP,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1006,119.0694
1019625,3047905,China,UP,UP,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0833,118.25
1019658,3047938,China,MP,MP,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2667,119.1667
1019681,3047961,China,UP,UP,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5,117.6
1019728,3048009,China,UP,UP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,118.3
1019762,3048043,China,MP,MP,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,112.4
1019795,3048076,China,UP,UP,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,114.0833
1019821,3048102,China,MP,MP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,110.8333
1019832,3048113,China,UP,UP,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1333,112
1019832,3085857,China,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1333,112
1019935,3048216,China,UP,UP,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,110.8
1019946,3048227,China,MP,MP,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0689,113.6798
1019946,3080302,China,UP,UP,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0689,113.6798
1020010,3048294,China,MP,MP,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.0333,112.1667
1020098,3048375,China,MP,MP,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.6,111.3
1020102,3048386,China,MP,MP,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.3,109.1
1020283,3048560,China,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.6333,101.5833
1020386,3048663,China,MP,MP,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05,104.9333
1020401,3048685,China,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.3535,105.019
1020401,3084432,China,UP,UP,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3535,105.019
1020401,3084443,China,UP,UP,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3535,105.019
1020401,3084454,China,UP,UP,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3535,105.019
1020401,3084465,China,UP,UP,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3535,105.019
1020401,3084487,China,UP,UP,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3535,105.019
1020401,3084498,China,UP,UP,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3535,105.019
1020456,3048733,China,UP,UP,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8167,104.2167
1020504,3048788,China,UP,UP,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,23.888,99.0258
1020504,3087398,China,UP,MUP,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,23.888,99.0258
1020526,3048803,China,UP,UP,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0833,100.3333
1020847,3049125,China,MP,MP,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5833,107.3333
1020870,3049158,China,MP,MP,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3,107.3833
1020917,3049192,China,UP,UP,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3971,121.4767
1021011,3044625,Turkey,MP,MP,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,37.0667,30.55
1021011,3044636,Turkey,MP,MP,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,37.0667,30.55
1021011,3044647,Turkey,MP,MP,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,37.0667,30.55
1021262,3045257,Russian Federation,MP,MP,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.8422,103.5844
1021295,3045361,Russian Federation,UP,UP,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,46.7814,142.4814
1021295,3051212,Russian Federation,UP,UP,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,46.7814,142.4814
1021457,3045604,Malaysia,MP,MP,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0571,100.9679
1021457,3051511,Malaysia,MP,MP,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0571,100.9679
1021468,3051599,Thailand,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.1803,98.8803
1021468,3051603,Thailand,UP,UP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1803,98.8803
1021468,3051614,Thailand,UP,UP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1803,98.8803
1021480,3051810,Malaysia,UP,UP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1678,113.0953
1021491,3051924,Indonesia,UP,UP,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0036,119.6608
1021491,3051946,Indonesia,UP,UP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0036,119.6608
1021491,3051935,Indonesia,UP,UP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0036,119.6608
1021491,3051913,Indonesia,UP,UP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0036,119.6608
1021491,3051957,Indonesia,UP,UP,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0036,119.6608
1021516,3051968,Viet Nam,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,21.7264,105.7436
1021538,3085570,Philippines,UP,UP,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.7067,121.8189
1021893,3052154,Timor-Leste,UP,UP,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-8.4053,127.2758
1021996,3050233,Georgia,MP,MP,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,42.4769,43.6294
1022274,3052202,Russian Federation,MP,unknouwn,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4309,142.662
1022274,3052213,Russian Federation,MP,unknouwn,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4309,142.662
1034958,3053454,China,UP,UP,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,45.2167,115.3667
1034958,3053476,China,MP,MUP,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2167,115.3667
1034958,3085503,China,UP,UP,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45.2167,115.3667
1034958,3085514,China,MP,MUP,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,45.2167,115.3667
1034969,3085259,China,MP,MP,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.8,127.3333
1034981,3053524,China,UP,UP,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.15,126.6167
1034981,3053535,China,MP,MP,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.15,126.6167
1034992,3053546,China,MP,MP,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8772,107.7181
1035007,3053557,China,MP,MP,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6833,109.1167
1035018,3053568,China,MP,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.8167,115.5167
1035063,3053627,China,MP,MP,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1656,114.4792
1035384,3080209,China,MP,MP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7067,112.4794
1035395,3054385,China,UP,UP,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9239,116.4244
1035395,3054396,China,UP,UP,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9239,116.4244
1035409,3082201,China,UP,UP,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2977,106.5027
1035410,3085684,China,UP,UP,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.2976,106.5058
1035432,3080047,China,MP,MP,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7322,108.5328
1035443,3080069,China,UP,UP,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7357,108.5389
1035454,3080070,China,MP,MP,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7485,108.5402
1035487,3080140,China,UP,UP,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37.235,113.8197
1035498,3080151,China,MP,MP,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.4417,112.0211
1035498,3083741,China,MP,MP,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.4417,112.0211
1035498,3083752,China,UP,UP,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,35.4417,112.0211
1035498,3087228,China,UP,UP,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,35.4417,112.0211
1035502,3080162,China,UP,UP,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.49,113.2328
1035513,3080173,China,UP,UP,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6333,113.2167
1035513,3080184,China,MP,MUP,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6333,113.2167
1035524,3080254,China,UP,UP,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.79,111.6078
1035524,3083154,China,MP,MUP,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,33.79,111.6078
1035535,3080265,China,MP,MP,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7661,111.6969
1035546,3080324,China,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1167,105.95
1035557,3080335,China,MP,MUP,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3421,107.3628
1035568,3080346,China,MP,MUP,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7667,107.8167
1035580,3080357,China,UP,UP,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,42.95,89.05
1035605,3080368,China,MP,MP,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.1286,110.2179
1035627,3080380,China,UP,UP,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.9333,106.0333
1035638,3080391,China,UP,UP,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.35,104.55
1035649,3080405,China,MP,MUP,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.8572,105.9686
1035649,3080416,China,MP,MP,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26.8572,105.9686
1035650,3080737,China,UP,MUP,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,38.2608,106.5428
1035683,3080818,China,MP,MUP,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3911,112.2164
1035683,3081059,China,MP,MP,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.3911,112.2164
1035720,3080896,China,UP,UP,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5167,95.45
1035742,3080911,China,UP,UP,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2703,117.4736
1035742,3080922,China,UP,UP,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2703,117.4736
1035775,3086065,China,UP,UP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.7363,117.1732
1035775,3086076,China,UP,UP,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.7363,117.1732
1035775,3086087,China,UP,UP,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.7363,117.1732
1035775,3086098,China,UP,UP,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.7363,117.1732
1035775,3086102,China,UP,UP,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.7363,117.1732
1035775,3086113,China,UP,UP,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7363,117.1732
1035775,3086124,China,UP,UP,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7363,117.1732
1035775,3086135,China,UP,UP,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.7363,117.1732
1035775,3086146,China,UP,UP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7363,117.1732
1035775,3086157,China,UP,UP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7363,117.1732
1035812,3081060,China,MP,MP,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6667,110.4333
1035889,3081196,China,UP,UP,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1667,104.5
1036204,3082452,India,MP,MP,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3233,78.1301
1036237,3082485,"Korea, Republic of",UP,UP,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9767,127.34
1036237,3082496,"Korea, Republic of",UP,UP,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9767,127.34
1036237,3082500,"Korea, Republic of",UP,MUP,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9767,127.34
1036318,3082566,China,UP,UP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2965,113.6921
1036318,3082577,China,UP,UP,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2965,113.6921
1036318,3082588,China,UP,UP,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.2965,113.6921
1036329,3082599,China,MP,MUP,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.0591,117.4357
1036330,3082603,China,MP,MP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4972,119.5622
1036385,3082636,China,MP,MUP,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4353,113.1394
1036433,3082647,China,UP,UP,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.2914,106.5175
1036444,3082658,China,UP,UP,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0333,110.55
1036466,3082681,China,UP,UP,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,36.0483,110.5894
1036466,3082692,China,UP,UP,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,36.0483,110.5894
1036466,3083361,China,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36.0483,110.5894
1036466,3083372,China,UP,UP,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,36.0483,110.5894
1036466,3083383,China,UP,UP,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0483,110.5894
1036466,3083394,China,UP,UP,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0483,110.5894
1036466,3083408,China,UP,UP,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.0483,110.5894
1036581,3082887,Russian Federation,UP,MUP,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.7942,100.9557
1036606,3082913,Russian Federation,UP,UP,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.714,102.6771
1036617,3082924,Russian Federation,UP,UP,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,51.674,101.8925
1036639,3082935,Indonesia,UP,UP,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102,129.3878
1036673,3082968,China,UP,UP,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8042,110.9592
1036684,3082979,Russian Federation,UP,UP,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,52.3786,109.8715
1036684,3082980,Russian Federation,UP,MUP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3786,109.8715
1036684,3082991,Russian Federation,UP,MUP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3786,109.8715
1036684,3083006,Russian Federation,UP,MUP,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52.3786,109.8715
1036709,3083051,China,UP,UP,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,42.097,128.9633
1036710,3083062,China,UP,UP,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.1542,114.4611
1036721,3083110,China,UP,UP,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0791,105.7969
1036721,3083121,China,UP,MUP,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0791,105.7969
1036721,3083132,China,MP,MUP,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0791,105.7969
1036721,3083143,China,MP,MUP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.0791,105.7969
1036732,3083165,China,UP,UP,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2808,106.0965
1036765,3083257,"Korea, Republic of",UP,UP,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.3519,127.3272
1036765,3083268,"Korea, Republic of",UP,UP,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,37.3519,127.3272
1036765,3087147,"Korea, Republic of",MP,MP,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3519,127.3272
1036776,3083291,China,MP,MP,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7833,120.0167
